transaction_date,transaction_type,property_value,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
06/01/2023,Vente,900000,92700,COLOMBES,92,25,1,Maison,90,4,197
04/01/2023,Vente,709000,92700,COLOMBES,92,25,1,Maison,67,4,231
09/01/2023,Vente,290000,92700,COLOMBES,92,25,1,Maison,64,4,103
05/01/2023,Vente,1215000,92150,SURESNES,92,73,1,Maison,139,4,329
05/01/2023,Vente,875000,92150,SURESNES,92,73,1,Maison,83,5,120
12/01/2023,Vente,1000000,92500,RUEIL-MALMAISON,92,63,1,Maison,102,4,162
10/01/2023,Vente,600000,92000,NANTERRE,92,50,3,Dépendance,0,0,179
10/01/2023,Vente,600000,92000,NANTERRE,92,50,2,Appartement,57,3,179
10/01/2023,Vente,600000,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,35,0,179
10/01/2023,Vente,600000,92000,NANTERRE,92,50,2,Appartement,47,2,179
10/01/2023,Vente,600000,92000,NANTERRE,92,50,2,Appartement,25,1,179
16/01/2023,Vente,1651000,92700,COLOMBES,92,25,3,Dépendance,0,0,758
16/01/2023,Vente,1651000,92700,COLOMBES,92,25,1,Maison,232,7,758
03/01/2023,Vente,1275000,92400,COURBEVOIE,92,26,2,Appartement,41,2,253
11/01/2023,Vente,350000,92230,GENNEVILLIERS,92,36,1,Maison,60,3,291
02/01/2023,Vente,405000,92700,COLOMBES,92,25,3,Dépendance,0,0,122
02/01/2023,Vente,405000,92700,COLOMBES,92,25,1,Maison,50,3,122
12/01/2023,Vente,1186250,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,7,0,198
12/01/2023,Vente,1186250,92270,BOIS-COLOMBES,92,9,1,Maison,122,4,198
17/01/2023,Vente,1109690,92700,COLOMBES,92,25,1,Maison,143,5,172
09/01/2023,Vente,594660,92000,NANTERRE,92,50,1,Maison,87,5,123
11/01/2023,Vente,800000,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,0,0,172
